sku_id,proveedor_origen,mascota,marca,categoria,nombre_producto,formato,etapa_edad,precio_pet_mayorista,precio_local_transferencia,precio_local_debito,estado
FIVE-00553,HRAZ,Gato,Frost,Alimentos,GATO ADULTO ESTERILIZADO,"7,5KG",Adulto,32500,32500,34125,Activo
FIVE-00554,HRAZ,Gato,Frost,Alimentos,GATO ADULTO ESTERILIZADO,"1,5KG",Adulto,9800,9800,10290,Activo
FIVE-00555,HRAZ,Gato,Frost,Alimentos,GATO SENIOR ESTERILIZADO,"7,5KG",Senior (+7 años),32500,32500,34125,Activo
FIVE-00556,HRAZ,Gato,Frost,Alimentos,GATO SENIOR ESTERILIZADO,"1,5KG",Senior (+7 años),9800,9800,10290,Activo
FIVE-00557,HRAZ,Perro,Frost,Alimentos,SENSITIVE SKIN MINI SMALL,"2,5KG",Todas las edades,19500,19500,20475,Activo
FIVE-00558,HRAZ,Perro,Frost,Alimentos,PUPPY MINI SMALL,"2,5KG",Cachorro / Gatito,19500,19500,20475,Activo
FIVE-00559,HRAZ,Perro,Frost,Alimentos,SENIOR MINI SMALL,"2,5KG",Senior (+7 años),19500,19500,20475,Activo
FIVE-00560,JUGUETES,Perro / Gato,Bambú Pets,Accesorios,RAMA FIBRA DE BAMBÚÚ 31CM,UNIDAD,Todas las edades,2100,3000,3150,Activo
FIVE-00561,JUGUETES,Perro / Gato,Bambú Pets,Accesorios,"CUERNO FIBRA DE BAMBÚÚ 19,3CM",UNIDAD,Todas las edades,1650,2500,2625,Activo
FIVE-00562,JUGUETES,Perro / Gato,Bambú Pets,Accesorios,"HUESO L FIBRA DE BAMBÚU 16,4CM",UNIDAD,Todas las edades,1650,2500,2625,Activo
FIVE-00563,JUGUETES,Perro / Gato,Bambú Pets,Accesorios,PACK 3 FORMAS FIBRA DE BAMBÚÚ 6CM Y 16CM,UNIDAD,Todas las edades,2600,3500,3675,Activo
FIVE-00564,JUGUETES,Perro / Gato,Bambú Pets,Accesorios,PACK 2 FORMAS FIBRA DE BAMBÚÚ 15CM,UNIDAD,Todas las edades,2150,2500,2625,Activo
FIVE-00565,JUGUETES,Perro / Gato,Bambú Pets,Accesorios,INFINITO CON PELOTA FIBRA DE BAMBÚÚ 36CM,UNIDAD,Todas las edades,2650,3500,3675,Activo
FIVE-00566,JUGUETES,Perro / Gato,Bambú Pets,Accesorios,"PACK 2 RAMAS HUESO ( Y ) FIBRA DE BAMBÚU 24CM Y 20,5CM",UNIDAD,Todas las edades,2950,3700,3885,Activo
FIVE-00567,NUTRINGEN,Gato,Biofresh,Alimentos,"BIOFRESH SP NATURAL GATITOS HÍGADO DE POLLO, MANZANA, TE VERDE Y ARANDANO 1,5KG","1,5KG",Cachorro / Gatito,19200,20000,21000,Activo
FIVE-00568,NUTRINGEN,Gato,Biofresh,Alimentos,"BIOFRESH GATO SABOR SALMON, MANZANA, TE VERDE Y ARANDANO 1,5KG","1,5KG",Todas las edades,19200,20000,21000,Activo
FIVE-00569,NUTRINGEN,Gato,Biofresh,Alimentos,"BIOFRESH SP NATURAL GATOS ADULTOS POLLO 1,5KG","1,5KG",Adulto,19200,20000,21000,Activo
FIVE-00570,NUTRINGEN,Gato,Biofresh,Alimentos,"BIOFRESH SP NATURAL GATOS ADULTOS POLLO 7,5KG","7,5KG",Adulto,65000,70000,73500,Activo
FIVE-00571,NUTRINGEN,Gato,Biofresh,Alimentos,"BIOFRESH  SP GATOS CASTRADOS SALMON 1,5KG","1,5KG",Todas las edades,19200,20000,21000,Activo
FIVE-00572,NUTRINGEN,Gato,Biofresh,Alimentos,"BIOFRESH  SP GATOS CASTRADOS SALMON 7,5KG","7,5KG",Todas las edades,65000,70000,73500,Activo
FIVE-00573,NUTRINGEN,Gato,Biofresh,Alimentos,"BIOFRESH SP NATURAL GATO SENIOR 1,5KG","1,5KG",Senior (+7 años),19200,20000,21000,Activo
FIVE-00574,NUTRINGEN,Perro,Biofresh,Alimentos,BIOFRESH SP PERROS CACH RAZA PEQUEÑA 3KG,3KG,Todas las edades,23800,25000,26250,Activo
FIVE-00575,NUTRINGEN,Perro,Biofresh,Alimentos,"BIOFRESH SP PERROS CACH RAZA PEQUEÑA 10,1KG","10,1KG",Todas las edades,56000,62000,65100,Activo
FIVE-00576,NUTRINGEN,Perro,Biofresh,Alimentos,BIOFRESH SP PERROS CACH RAZA MEDIANA 3KG,3KG,Todas las edades,23800,25000,26250,Activo
FIVE-00577,NUTRINGEN,Perro,Biofresh,Alimentos,BIOFRESH SP PERROS ADULTOS PEQUEÑO 3KG,3KG,Adulto,23000,25000,26250,Activo
FIVE-00578,NUTRINGEN,Perro,Biofresh,Alimentos,"BIOFRESH SP PERROS ADULTOS PEQUEÑO 10,1KG","10,1KG",Adulto,54000,62000,65100,Activo
FIVE-00579,NUTRINGEN,Perro,Biofresh,Alimentos,BIOFRESH PERRO ADULTO RAZA PEQUEÑA CARNE CERDO Y PIÑA 3KG,3KG,Adulto,23000,25000,26250,Activo
FIVE-00580,NUTRINGEN,Perro,Biofresh,Alimentos,BIOFRESH SP PERROS SENIOR RAZA PEQUEÑA 3KG,3KG,Senior (+7 años),23000,25000,26250,Activo
FIVE-00581,NUTRINGEN,Perro,Biofresh,Alimentos,BIOFRESH SP PERROS SENIOR RAZA MEDIANA 3KG,3KG,Senior (+7 años),23000,25000,26250,Activo
FIVE-00582,NUTRINGEN,Perro,Biofresh,Alimentos,BIOFRESH SP PERRO ADULTO LIGHT RAZA PEQUEÑA 3KG,3KG,Adulto,23000,25000,26250,Activo
FIVE-00583,NUTRINGEN,Gato,Gerolamo,Alimentos,"GEROLAMO ALIMENTO GATO CASTRADO 2,7KG","2,7KG",Todas las edades,10000,12000,12600,Activo
FIVE-00584,NUTRINGEN,Gato,Gerolamo,Alimentos,"GEROLAMO ALIMENTO GATO SENIOR 2,7KG","2,7KG",Senior (+7 años),10000,12000,12600,Activo
FIVE-00585,NUTRINGEN,Gato,Gerolamo,Alimentos,GEROLAMO SALVATORE LOLICAT POLLO & ARANDANO 15UNID,15UNID,Todas las edades,410,600,630,Activo
FIVE-00586,NUTRINGEN,Gato,Gerolamo,Alimentos,GEROLAMO PATÉ ADULTO GATO RENAL CARDIACO,UNIDAD,Adulto,3240,3600,3780,Activo
FIVE-00587,NUTRINGEN,Gato,Gerolamo,Alimentos,GEROLAMO PATÉ ADULTO GATO URINARIO HEPTI,UNIDAD,Adulto,3240,3600,3780,Activo
FIVE-00588,NUTRINGEN,Perro,Gerolamo,Alimentos,GEROLAMO PATÉ ADULTO PERRO RENAL CARDIACO,UNIDAD,Adulto,3240,3600,3780,Activo
FIVE-00589,NUTRINGEN,Perro,Gerolamo,Alimentos,GEROLAMO PATÉ ADULTO PERRO GI LOW FAT,UNIDAD,Adulto,3240,3600,3780,Activo
FIVE-00590,MOR,Perro,Amity,Alimentos,Amity Sp Low Grain Iberian Pork Adult 4 Kg,4KG,Adulto,15500,15500,16275,Activo
FIVE-00591,MOR,Perro,Amity,Alimentos,Amity Sp Low Grain Iberian Pork Adult 14 Kg,14KG,Adulto,39000,39000,40950,Activo
FIVE-00592,MOR,Perro,Amity,Alimentos,Amity Sp Low Grain Salmon Adult 4 Kg,4KG,Adulto,16500,16500,17325,Activo
FIVE-00593,MOR,Perro,Amity,Alimentos,Amity Sp Low Grain Salmon Adult 14 Kg,14KG,Adulto,41500,41500,43575,Activo
FIVE-00594,MOR,Perro,Amity,Alimentos,Amity Sp Low Grain Chicken Adult 4 Kg,4KG,Adulto,13800,13800,14490,Activo
FIVE-00595,MOR,Perro,Amity,Alimentos,Amity Sp Low Grain Chicken Adult 14 Kg,14KG,Adulto,37900,37900,39795,Activo
FIVE-00596,MOR,Gato,Amity,Alimentos,Amity Sp Low Grain Salmon Adult Cat 2 Kg,2KG,Adulto,13800,13800,14490,Activo
FIVE-00597,MOR,Gato,Amity,Alimentos,Amity Sp Low Grain Salmon Cat Sterilized 7 Kg,7KG,Todas las edades,37500,37500,39375,Activo
FIVE-00598,MOR,Gato,Amity,Alimentos,Amity Sp Low Grain Salmon Adult Cat 7 Kg,7KG,Adulto,34700,34700,36435,Activo
FIVE-00599,MOR,Gato,Amity,Alimentos,Amity Sp Low Grain Salmon Cat Sterilized 2 Kg,2KG,Todas las edades,14400,14400,15120,Activo
FIVE-00600,MOR,Perro,Bravery,Alimentos,Bravery Herring Senior Small Breeds 2 Kg.,2KG,Senior (+7 años),15900,15900,16695,Activo
FIVE-00601,MOR,Perro,Bravery,Alimentos,Bravery Salmón Mini Adult Small Breeds 7 Kg,7KG,Adulto,38400,38400,40320,Activo
FIVE-00602,MOR,Perro,Bravery,Alimentos,Bravery Chicken Adult Large/Medium Breeds 4 Kg,4KG,Adulto,19800,19800,20790,Activo
FIVE-00603,MOR,Perro,Bravery,Alimentos,Bravery Iberian Pork Adult Large/Medium Breeds 12 Kg,12KG,Adulto,52300,52300,54915,Activo
FIVE-00604,MOR,Perro,Bravery,Alimentos,Bravery Salmón Mini Puppy Small Breeds 7 Kg,7KG,Cachorro / Gatito,41200,41200,43260,Activo
FIVE-00605,MOR,Perro,Bravery,Alimentos,Bravery Chicken Mini Puppy Small Breeds 7 Kg,7KG,Cachorro / Gatito,36800,36800,38640,Activo
FIVE-00606,MOR,Perro,Bravery,Alimentos,Bravery Herring Adult Large/Medium Breeds 12 Kg,12KG,Adulto,53500,53500,56175,Activo
FIVE-00607,MOR,Perro,Bravery,Alimentos,Bravery Salmón Adult Large/Medium Breeds 12 Kg,12KG,Adulto,53500,53500,56175,Activo
FIVE-00608,MOR,Perro,Bravery,Alimentos,Bravery Chicken Adult Large/Medium Breeds 12 Kg.,12KG,Adulto,48800,48800,51240,Activo
FIVE-00609,MOR,Perro,Bravery,Alimentos,Bravery Lamb Adult Large/Medium Breeds 12 Kg,12KG,Adulto,53500,53500,56175,Activo
FIVE-00610,MOR,Perro,Bravery,Alimentos,Bravery Salmón Mini Adult Small Breeds 2 Kg,2KG,Adulto,16800,16800,17640,Activo
FIVE-00611,MOR,Perro,Bravery,Alimentos,Bravery Lamb Mini Adult Small Breeds 7 Kg,7KG,Adulto,38000,38000,39900,Activo
FIVE-00612,MOR,Gato,Bravery,Alimentos,Bravery Salmón Adult Cat Sterilized 7 Kg.,7KG,Adulto,44000,44000,46200,Activo
FIVE-00613,MOR,Gato,Bravery,Alimentos,Bravery Chicken Adult Cat Sterilized 2 Kg.,2KG,Adulto,16500,16500,17325,Activo
FIVE-00614,MOR,Gato,Bravery,Alimentos,Bravery Salmón Adult Cat 7 Kg.,7KG,Adulto,42800,42800,44940,Activo
FIVE-00615,MOR,Gato,Bravery,Alimentos,Bravery Chicken Adult Cat 7 Kg.,7KG,Adulto,40500,40500,42525,Activo
FIVE-00616,MOR,Gato,Bravery,Alimentos,Bravery Salmón Adult Sterilized Cat 2 Kg.,2KG,Adulto,17000,17000,17850,Activo
FIVE-00617,MOR,Gato,Bravery,Alimentos,Bravery Chicken Adult Cat Sterilized 7 Kg,7KG,Adulto,42800,42800,44940,Activo
FIVE-00618,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE GATO BABY CAT & KITTEN,2 KG,Cachorro / Gatito,14000,14000,14700,Activo
FIVE-00619,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE GATO BABY CAT & KITTEN,7.5 KG,Cachorro / Gatito,46900,46900,49245,Activo
FIVE-00620,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE GATO HEALTHY MAINTENANCE 7+,2 KG,Senior (+7 años),14000,14000,14700,Activo
FIVE-00621,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE GATO HEALTHY MAINTENANCE 7+,7.5 KG,Senior (+7 años),40800,40800,42840,Activo
FIVE-00622,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE GATO URINARY CARE - CAT,2 KG,Todas las edades,14000,14000,14700,Activo
FIVE-00623,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE GATO URINARY CARE - CAT,7.5 KG,Todas las edades,40800,40800,42840,Activo
FIVE-00624,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE GATO YOUNG ADULT CAT - HEALTHY MAINTENANCE,2 KG,Adulto,14000,14000,14700,Activo
FIVE-00625,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE GATO YOUNG ADULT CAT - HEALTHY MAINTENANCE,7.5 KG,Adulto,40000,40000,42000,Activo
FIVE-00626,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE GATO YOUNG ADULT CAT - STERILISED/HEALTHY WEIGHT,2 KG,Adulto,14000,14000,14700,Activo
FIVE-00627,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE GATO YOUNG ADULT CAT - STERILISED/HEALTHY WEIGHT,7.5 KG,Adulto,40800,40800,42840,Activo
FIVE-00628,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE PERRO HEALTHY WEIGHT,3 KG,Todas las edades,15000,15000,15750,Activo
FIVE-00629,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE PERRO LARGE ADULT 6+ DOG,15 KG,Senior (+7 años),53000,53000,55650,Activo
FIVE-00630,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE PERRO LARGE PUPPY,15 KG,Cachorro / Gatito,56600,56600,59430,Activo
FIVE-00631,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE PERRO LARGE YOUNG ADULT DOG,3 KG,Adulto,15000,15000,15750,Activo
FIVE-00632,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE PERRO LARGE YOUNG ADULT DOG,15 KG,Adulto,53200,53200,55860,Activo
FIVE-00633,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE PERRO MEDIUM ADULT 7+,3 KG,Senior (+7 años),17000,17000,17850,Activo
FIVE-00634,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE PERRO MEDIUM ADULT 7+ DOG,12 KG,Senior (+7 años),46400,46400,48720,Activo
FIVE-00635,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE PERRO MEDIUM PUPPY,12 KG,Cachorro / Gatito,45800,45800,48090,Activo
FIVE-00636,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE PERRO MEDIUM PUPPY,3 KG,Cachorro / Gatito,16000,16000,16800,Activo
FIVE-00637,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE PERRO MEDIUM YOUNG ADULT DOG,12 KG,Adulto,43500,43500,45675,Activo
FIVE-00638,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE PERRO MEDIUM YOUNG ADULT DOG,3 KG,Adulto,15000,15000,15750,Activo
FIVE-00639,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE PERRO SKIN SENSITIVITY,15 KG,Todas las edades,56900,56900,59745,Activo
FIVE-00640,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE PERRO SKIN SENSITIVITY,3 KG,Todas las edades,18000,18000,18900,Activo
FIVE-00641,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE PERRO TOY & MINI ADULT 7 + DOG,3KG,Adulto,17000,17000,17850,Activo
FIVE-00642,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE PERRO TOY & MINI PUPPY,3 KG,Cachorro / Gatito,16000,16000,16800,Activo
FIVE-00643,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE PERRO TOY & MINI YOUNG ADULT DOG,3 KG,Adulto,16000,16000,16800,Activo
FIVE-00644,NUTRIQUE,Gato,Nutrique,Alimentos,NUTRIQUE PERRO TOY & MINI YOUNG ADULT DOG,7.5 KG,Adulto,32000,32000,33600,Activo
